ASV;host_species;Phylum;Class;Order;Family;Genus;Species;Prevalence;TotalAbundance;MeanAbundance;RelAbund;RelPrev;meanUniq;Sample_size;closeness;betweenness;degree;hubbiness;weighted_deg;sum_pos;sum_neg;Freq_won;Freq_lost;Proportion_positive;proportion_negative
05af8d1c209fe18d6b955c5ca05c08e8;Spinyrat;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;D_6__uncultured rumen bacterium;20;171;8.72E-05;0.00872449;0.102040816;0.481128509;196;1.57E-05;0;2;0.002228977;0.208072575;2;0;0;0;1;0
05c9ab4f73dd9948f0c626ddcef0198a;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;79;1171;0.000597449;0.059744898;0.403061225;0.081031519;196;1.57E-05;0;3;0.003181497;0.241314993;3;0;0;0;1;0
05d42dcc2f9ed20ef94072f9e5ae016c;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;D_6__uncultured Ruminococcaceae bacterium;30;230;0.000169118;0.016911765;0.220588235;0.011716044;136;0.011373511;12;21;0.126958603;0.72662533;12;9;4;5;0.571428571;0.428571429
05e698f6dcad9b74ac1d619f466af46f;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Candidatus Soleaferrea;D_6__uncultured Clostridiales bacterium;5;22;5.00E-05;0.005;0.113636364;0.127784629;44;0.018093251;237;11;0.191533656;1.32129242;9;2;0;2;0.818181818;0.181818182
05ec6725e98d26021c95122b0e33824a;Stint;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;uncultured;D_6__uncultured bacterium;46;3350;0.003453608;0.345360825;0.474226804;0.088645211;97;0.000317061;0;1;6.51E-05;0.060196095;1;0;0;0;1;0
05ee1e75b68c286ec082e79edd404f93;Mouselemur;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;D_6__uncultured bacterium;116;13652;0.007501099;0.75010989;0.637362637;0.06448062;182;0.000213693;0;8;0.01067402;0.664316094;7;1;0;1;0.875;0.125
05ff375f501b831cdc28113494f487b1;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;27;937;0.000478061;0.047806122;0.137755102;0.021871083;196;1.57E-05;99;3;4.51E-05;0.131058427;2;1;1;0;0.666666667;0.333333333
0610c38a21e752f24a6058e5f768dbc9;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;15;160;0.000117647;0.011764706;0.110294118;0.080973804;136;0.011397179;1145;34;0.332400838;1.358168831;29;5;5;0;0.852941176;0.147058824
061a7a143005a1d2b921b01d75a4b517;Stint;Firmicutes;Clostridia;Clostridiales;Family XIII;NA;NA;20;385;0.000396907;0.039690722;0.206185567;0.149524093;97;0.000321824;3972;7;0.00967152;0.620400575;5;2;1;1;0.714285714;0.285714286
0620537eb4a0142d33dd9343beb0be23;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;D_6__uncultured bacterium;91;827;0.000608088;0.060808824;0.669117647;0.217121963;136;0.012002991;1533;30;0.31209922;1.435082701;12;18;11;7;0.4;0.6
064366a55b445e2b5dd24f421b99c0e9;Mouselemur;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;D_6__uncultured bacterium;122;12144;0.006672527;0.667252747;0.67032967;0.029795909;182;0.000213813;899;5;0.004246922;0.322438086;3;2;1;1;0.6;0.4
066958ec24a70350539dffe6fcfdea84;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-003;NA;59;1417;0.001041912;0.104191176;0.433823529;0.111045935;136;0.01140751;2317;30;0.212571743;0.987124304;14;16;11;5;0.466666667;0.533333333
066e2ff5d57e7d0ac93db42394031394;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;15;35;2.57E-05;0.002573529;0.110294118;0.089668016;136;0.011463262;0;17;0.082797175;0.708692664;9;8;0;8;0.529411765;0.470588235
0681b6e14366dfde10d6133aeef42ad1;Spinyrat;Tenericutes;Mollicutes;Mollicutes RF39;uncultured bacterium;uncultured bacterium;D_6__uncultured bacterium;27;123;6.28E-05;0.00627551;0.137755102;0.34453474;196;2.20E-06;0;0;0;0;0;0;0;0;0;1
06a9a02651be7a7c80c64d5c2201c19b;Stint;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Negativibacillus;D_6__uncultured bacterium;15;154;0.000158763;0.015876289;0.154639175;0.134987339;97;0.000319399;293;2;1.79E-05;0.075575757;2;0;0;0;1;0
06bfd52f05957fbd306ca41d99ae6efa;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;D_6__uncultured Bacteroidales bacterium;16;165;0.000121324;0.012132353;0.117647059;0.014824044;136;0.012843303;21755;34;0.649384275;2.338584064;31;3;2;1;0.911764706;0.088235294
06c6870749375a1b1b685c554d3c1cdb;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;36;227;0.000115816;0.011581633;0.183673469;0.069198687;196;1.57E-05;0;1;2.74E-06;0.034696034;1;0;0;0;1;0
06cc78b7323c01bddfba263e935df83d;Flamingo;Firmicutes;Clostridia;Clostridiales;Family XI;Parvimonas;D_6__uncultured Clostridiales bacterium;314;20587;0.005782865;0.578286517;0.882022472;0.220654211;356;0.000169165;129;5;0.000164275;0.296008577;4;1;1;0;0.8;0.2
06cfbb1ba2f4a90790b2c46048e04702;Mouselemur;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Ambiguous_taxa;40;771;0.000423626;0.042362637;0.21978022;0.112070159;182;0.000212418;151;4;0.000589858;0.265471353;3;1;0;1;0.75;0.25
06defdf53f815995e0f2bc524981c840;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;58;478;0.000209649;0.020964912;0.254385965;0.097522829;228;3.40E-05;0;3;0.003822539;0.246704077;2;1;1;0;0.666666667;0.333333333
06e96cd1b242f56baf8c747856e456af;Stint;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum;D_6__uncultured bacterium;21;175;0.000180412;0.018041237;0.216494845;0.0028625;97;0.000318086;72;3;4.65E-05;0.21181138;2;1;1;0;0.666666667;0.333333333
06eaf7eb31c0a52f1e67601d9a89a883;Spinyrat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uous_taxa;Ambiguous_taxa;29;433;0.000220918;0.022091837;0.147959184;0.060450885;196;1.57E-05;579;3;1.42E-07;0.204488398;3;0;0;0;1;0
06f825b512d903b9230e1a55d87359ee;Carollia;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;39;9998;0.006209938;0.620993789;0.242236025;0.031215048;161;0.000740549;0;2;0.000728198;0.251900048;1;1;1;0;0.5;0.5
06fd01fad52a13d89d60776fb9163173;Spinyrat;Cyanobacteria;Melainabacteria;Gastranaerophilales;uncultured rumen bacterium;uncultured rumen bacterium;D_6__uncultured rumen bacterium;78;706;0.000360204;0.036020408;0.397959184;0.106904155;196;1.57E-05;1416;4;7.47E-06;0.112644141;2;2;1;1;0.5;0.5
07094194339cb7e30e9ea0b25abbbd56;Deer;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;17;46;3.38E-05;0.003382353;0.125;0.185413723;136;0.012017839;7926;24;0.173870804;0.950713684;16;8;2;6;0.666666667;0.333333333
072be59f627d5d9e5ab495d7cb75ee2d;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;26;232;0.000170588;0.017058824;0.191176471;0.01752614;136;0.01207023;6504;27;0.378852907;1.355459883;15;12;10;2;0.555555556;0.444444444
0751c3f63ae4024a4716faefd4d764d2;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;100;4752;0.00242449;0.24244898;0.510204082;0.032411478;196;1.57E-05;1175;4;0.000181291;0.119147679;1;3;3;0;0.25;0.75
075ca9c6a73dbe4d626ec84f7f47f982;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;NA;25;82;6.03E-05;0.006029412;0.183823529;0.066042747;136;0.011491491;12;20;0.199328413;1.021824759;16;4;0;4;0.8;0.2
0797950e5fafdbd6e72f4e1126ddd502;Flamingo;Actinobacteria;Nitriliruptoria;Nitriliruptorales;Nitriliruptoraceae;NA;NA;39;284;7.98E-05;0.007977528;0.109550562;0.439099717;356;0.000169172;120;7;0.459507126;0.462736983;7;0;0;0;1;0
07a95d2c2ba395d97ceabe84fc29a5f3;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;19;230;0.000169118;0.016911765;0.139705882;0.064586232;136;0.012268725;2480;20;0.153878934;0.708351014;12;8;7;1;0.6;0.4
07dede9e6f989aa6da6eb6e273bf1e81;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;D_6__Massilioclostridium coli;30;83;3.64E-05;0.003640351;0.131578947;0.13132886;228;3.40E-05;0;16;0.053622706;0.785867978;14;2;0;2;0.875;0.125
07f32841e9a734110e2519663a8187fd;Stint;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;NA;89;10179;0.010493814;1.049381443;0.917525773;0.347060557;97;0.000321934;4526;27;1;2.846724639;22;5;5;0;0.814814815;0.185185185
07fbd83eed26be6cae591523652dee94;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;D_6__uncultured rumen bacterium;77;867;0.000442347;0.044234694;0.392857143;0.171332837;196;1.57E-05;579;2;0.000556716;0.050813248;2;0;0;0;1;0
0807d52d1e5064546e6133f80882e280;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;uncultured;uncultured bacterium;D_6__uncultured bacterium;15;108;7.94E-05;0.007941176;0.110294118;0.042428066;136;0.011520481;1003;23;0.143146774;0.842302183;14;9;3;6;0.608695652;0.391304348
0820072fad3ae7f763c3207d043d528a;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;D_6__uncultured Clostridiaceae bacterium;33;162;8.27E-05;0.008265306;0.168367347;0.140610878;196;1.57E-05;579;2;3.25E-08;0.053344872;1;1;0;1;0.5;0.5
08296bb461502892015f6a070a5ece97;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;25;297;0.000218382;0.021838235;0.183823529;0.02351609;136;0.011459279;131;26;0.244079801;1.235948607;22;4;4;0;0.846153846;0.153846154
08298130a1887c21c2e4602a603a307d;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;40;685;0.00034949;0.03494898;0.204081633;0.085505278;196;1.57E-05;45;2;1.29E-05;0.056395472;2;0;0;0;1;0
082ddb2db255e853176d07d6006cd912;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae XPB1014 group;NA;24;217;0.000159559;0.015955882;0.176470588;0.140210336;136;0.012365012;6781;28;0.133183988;0.775426704;24;4;3;1;0.857142857;0.142857143
082f8d2198e4a250fe7bde88dd3751e4;Spinyrat;Tenericutes;Mollicutes;Mollicutes RF9;uncultured Firmicutes bacterium;uncultured Firmicutes bacterium;D_6__uncultured Firmicutes bacterium;23;221;0.000112755;0.01127551;0.117346939;0.236137785;196;1.57E-05;0;1;0.000114935;0.017599912;0;1;0;1;0;1
083608de4b033a81cdc260608fdb07d3;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;D_6__uncultured bacterium;14;238;0.000245361;0.024536082;0.144329897;0.028315664;97;0.000321114;692;6;0.001420593;0.679601287;5;1;1;0;0.833333333;0.166666667
0837aa96d0a0284de77227acdfec1b44;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;38;597;0.000438971;0.043897059;0.279411765;0.025639372;136;0.011859089;5027;26;0.148855906;0.846407307;15;11;8;3;0.576923077;0.423076923
083bb2cff387dda4438d38a731b6c6ef;Stint;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;NA;10;148;0.000152577;0.015257732;0.103092784;0.088609576;97;0.000320457;491;4;0.002821183;0.149663956;4;0;0;0;1;0
084eb1b803972d886c7294ecb2676595;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;D_6__gut metagenome;165;5992;0.00262807;0.262807018;0.723684211;0.152808013;228;3.40E-05;249;7;0.109496147;0.578239822;6;1;0;1;0.857142857;0.142857143
084f81004a023d731b87a0c76dd42cf4;Mouselemur;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium;D_6__uncultured bacterium;163;13024;0.007156044;0.715604396;0.895604396;0.027151554;182;0.000213131;0;3;0.005517111;0.601917002;3;0;0;0;1;0
08a651eec22b8a446409a14e8eb2f77c;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] ventriosum group;D_6__uncultured rumen bacterium;23;196;0.000144118;0.014411765;0.169117647;0.03357305;136;0.011765755;2434;21;0.204192165;1.166942191;15;6;1;5;0.714285714;0.285714286
08aa7f2ceadbb08e5d33fbe951affdfe;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;D_6__unidentified rumen bacterium JW32;45;566;0.000288776;0.028877551;0.229591837;0.125302863;196;1.57E-05;19753;8;0.00104987;0.353688982;5;3;1;2;0.625;0.375
08bd43071a06abf56df235fca6655bea;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus] torques group;D_6__uncultured organism;31;1117;0.002538636;0.253863636;0.704545455;0.073704416;44;0.015082264;2;7;0.02816427;0.719853212;3;4;3;1;0.428571429;0.571428571
08de2668a6c7dfad9ac1c475c5f099cd;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;NA;16;123;9.04E-05;0.009044118;0.117647059;0.054123593;136;0.012213247;3230;27;0.170171097;0.890443307;18;9;3;6;0.666666667;0.333333333
08df91ae713513412bebc4cf4a2fcfb5;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GCA-900066575;D_6__uncultured bacterium;9;44;1.00E-04;0.01;0.204545455;0.09265281;44;0.019872787;33;9;0.051467185;0.647347403;6;3;2;1;0.666666667;0.333333333
08f038a77a2caaefe752df64bc11af67;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] ventriosum group;NA;34;512;0.000261224;0.026122449;0.173469388;0.06816869;196;2.20E-06;0;0;0;0;0;0;0;0;0;1
091a6391ada70a961ece45ee7ffc19c6;Meerkat;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Mailhella;D_6__uncultured bacterium;7;17;3.86E-05;0.003863636;0.159090909;0.154737339;44;0.016403439;27;8;0.09494531;0.738181519;3;5;1;4;0.375;0.625
091b84f73be2e9e3fbeb47d18c2ab8b4;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;34;211;0.000155147;0.015514706;0.25;0.04527107;136;0.012043552;6015;19;0.237829165;1.050161405;12;7;5;2;0.631578947;0.368421053
0920dcf0f62fb2b3ab9e32f1c4edec37;Carollia;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;NA;NA;44;9049;0.005620497;0.562049689;0.273291926;0.181087059;161;0.000744653;0;3;6.14E-05;0.203708666;3;0;0;0;1;0
0920dcf0f62fb2b3ab9e32f1c4edec37;Flamingo;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;NA;NA;52;1801;0.000505899;0.050589888;0.146067416;0.264006824;356;3.98E-05;0;0;0;0;0;0;0;0;0;1
0938ca39b35cc5094915670b089ab8d4;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;NA;25;118;6.02E-05;0.006020408;0.12755102;0.109896793;196;1.57E-05;440;3;0.001836103;0.08110669;3;0;0;0;1;0
093adec00c3be2b6fbf4c78f4927a34d;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;D_6__uncultured bacterium;12;88;2.00E-04;0.02;0.272727273;0.020858076;44;0.015531568;55;8;0.031659871;0.666880592;7;1;0;1;0.875;0.125
099ddbd2b7478491fb5a76e2af0b0cda;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;D_6__uncultured bacterium;16;158;0.000116176;0.011617647;0.117647059;0.048323215;136;0.012330483;1718;19;0.342387853;1.277932947;13;6;3;3;0.684210526;0.315789474
09a5b5fe27716f3fef2a9fe98da8b802;Mouselemur;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-004;D_6__uncultured bacterium;43;277;0.000152198;0.01521978;0.236263736;0.400108847;182;3.14E-05;0;0;5.34E-18;0;0;0;0;0;0;1
09d70cdf580b74da2ee8b2a075b809b4;Flamingo;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella 3;D_6__[Clostridium] colinum;42;6635;0.001863764;0.186376404;0.117977528;0.16114201;356;3.98E-05;0;0;0;0;0;0;0;0;0;1
09ddd8485d14d28bcd2079555e41db88;Carollia;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA;NA;19;905;0.000562112;0.05621118;0.118012422;0.077619712;161;0.000752899;0;3;1.75E-05;0.400983373;3;0;0;0;1;0
09e1d2306c9a9e9181eb7e7e833d240d;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;33;557;0.000284184;0.028418367;0.168367347;0.067993945;196;1.57E-05;66;2;0.000558217;0.035303085;1;1;1;0;0.5;0.5
09e733afb9ff9d0d4325dcc7ddfdbff8;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;D_6__uncultured bacterium;51;741;0.000544853;0.054485294;0.375;0.008135454;136;0.012099808;52;22;0.234708313;1.216207391;19;3;3;0;0.863636364;0.136363636
09f05a1abb23b80bc5d59195c3e0fbf7;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;54;2762;0.001409184;0.140918367;0.275510204;0.052239554;196;1.57E-05;0;1;5.52E-05;0.019290223;1;0;0;0;1;0
0a15a23e18407d8281383aa6c9a7862e;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;24;377;0.000192347;0.019234694;0.12244898;0.137899735;196;1.57E-05;12;3;1.64E-05;0.135022374;2;1;1;0;0.666666667;0.333333333
0a1acd24341c964583bf8a197ecc1e2c;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;89;1316;0.000967647;0.096764706;0.654411765;0.028319585;136;0.012782929;7976;26;0.116514149;0.851908112;17;9;4;5;0.653846154;0.346153846
0a40068ba21819804b703b38e11e9c00;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] hallii group;NA;43;789;0.000346053;0.034605263;0.188596491;0.032484193;228;3.40E-05;1386;5;0.001809155;0.112456856;2;3;1;2;0.4;0.6
0a5225f381c3ee11099d4d7428d45a15;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium;22;345;0.000253676;0.025367647;0.161764706;0.009082854;136;0.012111319;3169;22;0.229803614;0.858575391;15;7;7;0;0.681818182;0.318181818
0a5f4a7b4682d3001c709500808b91e8;Spinyrat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;NA;NA;35;260;0.000132653;0.013265306;0.178571429;0.052340128;196;1.57E-05;88;4;0.358978864;0.556961971;3;1;0;1;0.75;0.25
0a743ce5221350e835f086dc7803c5ab;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;21;211;0.000155147;0.015514706;0.154411765;0.01074565;136;0.011777323;155;20;0.100994056;0.75186954;14;6;6;0;0.7;0.3
0a7c5c4849375346611c09711a66eb93;Meerkat;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;14;277;0.000629545;0.062954545;0.318181818;0.097475665;44;0.018805565;2358;7;0.006356544;0.304142602;5;2;1;1;0.714285714;0.285714286
0a864e1f39653e7fe3cd02e80c9a531b;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;D_6__uncultured prokaryote;19;188;0.000138235;0.013823529;0.139705882;0.025694823;136;0.011966056;23769;26;0.149262438;0.867658599;17;9;9;0;0.653846154;0.346153846
0a9dc56216506f3a833e5a5c454dcc69;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;5;134;0.000304545;0.030454545;0.113636364;0.083857526;44;0.019110554;336;11;0.190139366;1.157938896;9;2;2;0;0.818181818;0.181818182
0aa189444726ec66d2688f36e0c0f11d;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;19;69;0.000156818;0.015681818;0.431818182;0.091979502;44;0.017832024;0;9;0.093288097;0.685232654;7;2;0;2;0.777777778;0.222222222
0ad10aef871a125595911f0f0255fb87;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;D_6__uncultured prokaryote;31;445;0.000327206;0.032720588;0.227941177;0.018737504;136;0.011922674;1537;27;0.178283864;1.13098972;13;14;11;3;0.481481481;0.518518519
0ae2222f11b84b93b02ae5748a5ca9e2;Mouselemur;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus;Ambiguous_taxa;28;890;0.000489011;0.048901099;0.153846154;0.091346527;182;0.000213512;876;3;0.001507734;0.217323416;2;1;0;1;0.666666667;0.333333333
0ae9241ecc642b5c89d1f375de9d0515;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;23;335;0.000246324;0.024632353;0.169117647;0.067357538;136;0.011629987;1213;30;0.260360751;1.092396768;20;10;8;2;0.666666667;0.333333333
0b04d9e7b1204eef908f39a931168cd0;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;D_6__uncultured bacterium;12;186;0.000191753;0.019175258;0.12371134;0.007183789;97;0.000321935;3914;4;0.01264303;0.182409955;4;0;0;0;1;0
0b18c59246f92e642ab5429f03920027;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;40;872;0.000444898;0.044489796;0.204081633;0.106657986;196;1.57E-05;1477;5;0.001785251;0.194005122;5;0;0;0;1;0
0b26d531dbb5e692127878023b278add;Stint;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum;D_6__uncultured bacterium;21;1634;0.001684536;0.168453608;0.216494845;0.005752171;97;0.000321703;370;5;0.003656689;0.621445459;5;0;0;0;1;0
0b2e7a7da00f71987193e385a9a4a4d1;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;D_6__uncultured bacterium;27;291;0.000127632;0.012763158;0.118421053;0.077599096;228;3.40E-05;2355;8;0.000716498;0.186585979;4;4;0;4;0.5;0.5
0b3590ab4de6582222af6f3565ceca0c;Human;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Terrisporobacter;D_6__uncultured bacterium;108;2551;0.00111886;0.111885965;0.473684211;0.031202701;228;3.40E-05;427;6;0.000265668;0.320689964;4;2;0;2;0.666666667;0.333333333
0b4ea7c89e9f4c073c4130461703ed1d;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;D_6__uncultured bacterium;58;1130;0.000576531;0.057653061;0.295918367;0.175838155;196;1.57E-05;0;4;0.000171431;0.37911948;4;0;0;0;1;0
0b51b4d765f4788a325b46b0449d9f04;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;D_6__uncultured rumen bacterium;67;826;0.000607353;0.060735294;0.492647059;0.044336712;136;0.012152782;28601;31;0.198442062;1.129721819;17;14;10;4;0.548387097;0.451612903
0b56876aa4a51322a853981c586689b2;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;D_6__uncultured rumen bacterium;62;569;0.000418382;0.041838235;0.455882353;0.077254522;136;0.012319118;5025;22;0.065016657;0.503672248;15;7;2;5;0.681818182;0.318181818
